Format Version,1.24,Take Name,subject016-action008-move_010,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-05-18 10.26.10.968 上午,Capture Start Frame,319048,Total Frames in Take,515,Total Exported Frames,515,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
478,3.983333,-128.657532,1283.400146,-83.842369,-94.773392,1292.204956,170.448288,-64.272903,1480.517700,30.043509,214.211380,1290.215576,-5.206205,237.681396,1723.712158,56.743225,59.091442,1703.951538,120.762886,120.258232,1799.591919,29.732679,-41.122242,109.060745,-115.894745,-92.901001,1117.449219,-244.616211,29.538225,775.338501,-309.369385,-110.965027,63.740879,-35.148884,11.240440,526.390686,-154.086929,54.255814,309.702728,-99.071396,-106.899971,1375.261475,-178.692825,47.067806,1480.147705,-202.582718,149.419556,695.046387,-103.086601,124.845139,48.480423,-53.469315,83.088402,44.545044,-173.602768,171.808655,57.289722,-115.252716,-79.140633,1169.854370,-180.963928,98.070023,900.901001,-246.892197,17.342791,904.549011,-293.713135,-18.672550,106.143745,171.403595,11.841816,1104.580811,305.131409,201.715500,807.836731,296.854004,-86.566444,85.780228,120.603142,42.094700,509.752625,200.743210,83.237610,404.042725,122.971237,-52.072552,1376.339111,238.510757,94.006012,1472.228638,234.445755,146.050385,587.769775,123.561951,132.949036,39.977627,68.676994,119.007835,24.346069,210.372971,196.015472,59.447659,134.027298,-6.005462,1169.047119,241.527405,200.325974,951.667358,270.124542,157.225616,928.770691,319.204437,-136.978409,1008.587585,-63.284927,68.514091,996.613770,-188.038467,-102.918976,1006.918640,151.340775,146.300293,1009.656921,197.142517
479,3.991667,-128.807388,1283.428101,-83.334930,-94.629723,1292.201538,170.944275,-64.282944,1480.528198,30.551907,214.087509,1290.188354,-5.098776,237.706894,1723.699341,57.040726,59.179710,1703.923584,121.191895,120.275520,1799.600830,30.144604,-41.144131,109.053185,-115.904945,-92.117409,1117.046387,-244.152252,32.396847,775.684692,-309.002411,-110.965660,63.749416,-35.163479,11.065355,526.421936,-154.006210,54.201500,309.721649,-99.071503,-107.107254,1375.233276,-178.181152,46.743477,1480.205811,-202.188354,149.233154,695.087036,-103.099617,124.840965,48.494816,-53.478516,83.082741,44.534538,-173.613861,171.797577,57.291786,-115.266556,-77.942230,1168.676270,-180.588760,100.285912,901.641113,-246.625900,19.445181,904.804016,-293.286560,-18.695858,106.139702,171.338440,11.701452,1104.643433,305.118713,199.090042,806.539734,298.967468,-86.633293,85.721924,120.606125,42.124722,509.721161,200.770203,83.227242,404.037842,122.951073,-51.807194,1376.323975,238.997528,94.294235,1472.162354,234.766983,146.071899,587.747559,123.544060,132.954605,39.967438,68.669861,119.006935,24.374531,210.361343,196.016953,59.453278,134.020676,-5.811187,1168.235352,241.087494,198.959976,950.192627,271.366028,155.593460,927.985229,320.535126,-137.160660,1008.587830,-62.808083,68.175758,996.637146,-187.829803,-102.830238,1006.951660,151.771179,146.455643,1009.597168,197.262131
480,4.000000,-128.942841,1283.462036,-82.862389,-94.504486,1292.207031,171.416916,-64.294250,1480.543823,31.029524,213.969025,1290.167725,-4.990552,237.728073,1723.690674,57.315430,59.265713,1703.904419,121.603493,120.286591,1799.613037,30.534842,-41.164875,109.047585,-115.917915,-91.332390,1116.650635,-243.708618,35.300453,776.042175,-308.571411,-110.964653,63.764236,-35.182365,10.905217,526.456299,-153.929703,54.149208,309.742188,-99.068863,-107.294029,1375.225464,-177.708054,46.440979,1480.265991,-201.813766,149.061646,695.128113,-103.099319,124.836525,48.508595,-53.486423,83.077621,44.524654,-173.623642,171.787354,57.295071,-115.279083,-76.879288,1167.656738,-180.230225,102.509033,902.414062,-246.291168,21.578381,905.073975,-292.832214,-18.714415,106.141136,171.262115,11.540855,1104.709595,305.063873,196.462051,805.305664,301.075165,-86.696228,85.666946,120.600082,42.141960,509.690765,200.781372,83.217178,404.031799,122.922127,-51.563046,1376.324829,239.458954,94.561981,1472.111938,235.073425,146.092621,587.725830,123.527527,132.960953,39.955101,68.661476,119.007500,24.404526,210.345184,196.019196,59.459091,134.013214,-5.616156,1167.178955,240.453293,197.584076,948.766907,272.633575,153.927780,927.234253,321.857574,-137.339661,1008.593079,-62.362469,67.857162,996.662292,-187.629410,-102.760521,1006.990051,152.179565,146.587280,1009.537476,197.394135
481,4.008333,-129.070511,1283.509644,-82.419090,-94.392326,1292.210938,171.857651,-64.309654,1480.562378,31.478683,213.857239,1290.152954,-4.881056,237.744308,1723.686646,57.567913,59.346500,1703.892700,121.997673,120.290016,1799.625000,30.899895,-41.184975,109.042404,-115.930840,-90.552223,1116.273438,-243.294876,38.235424,776.414124,-308.078461,-110.961655,63.783840,-35.204987,10.755662,526.493408,-153.850311,54.096668,309.764160,-99.062714,-107.459396,1375.227661,-177.273575,46.154217,1480.323975,-201.456436,148.900528,695.166748,-103.084236,124.832001,48.522320,-53.492699,83.072922,44.516434,-173.631561,171.778687,57.299866,-115.289490,-75.960587,1166.807129,-179.883392,104.726234,903.213135,-245.889847,23.734844,905.358032,-292.351135,-18.728785,106.146988,171.173691,11.396183,1104.844238,304.975922,193.832993,804.131836,303.165192,-86.753853,85.616295,120.584015,42.147144,509.660187,200.775635,83.208878,404.024231,122.885323,-51.333359,1376.333252,239.891083,94.814217,1472.074707,235.366974,146.111389,587.702881,123.512810,132.968094,39.940586,68.652153,119.009567,24.435326,210.324509,196.022186,59.464153,134.005356,-5.415441,1165.880981,239.632004,196.205292,947.394592,273.925934,152.238708,926.518555,323.169769,-137.514389,1008.609680,-61.953651,67.559006,996.688293,-187.438187,-102.710236,1007.031433,152.556274,146.697083,1009.478455,197.535370
482,4.016667,-129.193192,1283.569824,-82.004936,-94.292313,1292.212524,172.263596,-64.328339,1480.580200,31.905111,213.751419,1290.144897,-4.770509,237.755356,1723.688354,57.798065,59.421936,1703.885010,122.370132,120.285362,1799.636963,31.240074,-41.204559,109.036659,-115.942055,-89.784294,1115.914307,-242.914688,41.188362,776.799988,-307.524323,-110.958199,63.801834,-35.227989,10.611968,526.531860,-153.762070,54.042046,309.787109,-99.053169,-107.602501,1375.231445,-176.880173,45.885971,1480.381348,-201.114441,148.744415,695.199768,-103.054497,124.828148,48.536732,-53.497223,83.068535,44.509590,-173.637512,171.771851,57.306339,-115.297638,-75.183693,1166.122925,-179.546021,106.926216,904.033997,-245.427536,25.902721,905.655945,-291.846252,-18.739466,106.155312,171.074936,11.275148,1105.110107,304.894562,191.201920,803.014099,305.233398,-86.804222,85.570984,120.558372,42.141640,509.628723,200.753860,83.203598,404.014496,122.841988,-51.115788,1376.342651,240.294250,95.051949,1472.046509,235.648163,146.125580,587.679138,123.500893,132.976257,39.924282,68.642647,119.013123,24.466164,210.300003,196.025970,59.467846,133.997238,-5.213971,1164.400146,238.672562,194.827728,946.075256,275.235077,150.540802,925.843140,324.473572,-137.680511,1008.640991,-61.578964,67.281944,996.713867,-187.256134,-102.678627,1007.074463,152.897644,146.782990,1009.418457,197.682907
483,4.025000,-129.310455,1283.634521,-81.624992,-94.204720,1292.212769,172.639862,-64.347740,1480.598633,32.312424,213.650604,1290.143433,-4.658500,237.761078,1723.696167,58.006157,59.492447,1703.879150,122.720566,120.272667,1799.651123,31.559092,-41.223652,109.031708,-115.951378,-89.032272,1115.558105,-242.564331,44.146019,777.194519,-306.908081,-110.955902,63.814430,-35.248585,10.470314,526.569824,-153.660828,53.984169,309.810760,-99.040558,-107.727043,1375.234863,-176.522385,45.641739,1480.439575,-200.789032,148.587814,695.224792,-103.010780,124.825020,48.551350,-53.499779,83.064545,44.503708,-173.641312,171.766769,57.314560,-115.303513,-74.536934,1165.587769,-179.222794,109.098206,904.873352,-244.912811,28.066380,905.965698,-291.317017,-18.747511,106.164474,170.969650,11.137830,1105.481567,304.869019,188.565781,801.946106,307.280457,-86.846153,85.532394,120.523849,42.127384,509.596588,200.719467,83.201591,404.002014,122.793419,-50.918312,1376.351440,240.668259,95.271301,1472.023193,235.918182,146.132706,587.656677,123.493118,132.985565,39.906952,68.633018,119.017525,24.496048,210.272614,196.030594,59.470848,133.988632,-5.018463,1162.828979,237.643784,193.457825,944.808228,276.550568,148.848831,925.207764,325.769287,-137.835190,1008.683655,-61.234432,67.025558,996.737244,-187.082779,-102.664856,1007.119446,153.207581,146.845673,1009.358154,197.833710
484,4.033333,-129.423615,1283.699463,-81.279282,-94.127327,1292.208618,172.991791,-64.367767,1480.619385,32.699516,213.554169,1290.146729,-4.544863,237.760941,1723.709717,58.194103,59.555813,1703.875854,123.054535,120.251198,1799.668213,31.860542,-41.242401,109.028183,-115.958717,-88.298515,1115.200806,-242.246994,47.098129,777.596252,-306.233612,-110.955223,63.821941,-35.265961,10.328744,526.606323,-153.546402,53.922195,309.834320,-99.025040,-107.841202,1375.240845,-176.190430,45.422352,1480.497925,-200.479828,148.429932,695.242126,-102.955124,124.822083,48.565254,-53.500492,83.061005,44.499374,-173.643219,171.763031,57.323944,-115.307083,-74.000221,1165.178711,-178.924728,111.232613,905.729248,-244.350616,30.210260,906.280945,-290.762115,-18.754164,106.173431,170.861740,10.964850,1105.866943,304.883911,185.940887,800.931946,309.298157,-86.879326,85.501587,120.480965,42.106487,509.564392,200.676727,83.201515,403.986969,122.740067,-50.746342,1376.358032,241.013718,95.466690,1472.002075,236.179871,146.130798,587.636841,123.491394,132.995621,39.888916,68.623512,119.022720,24.523962,210.242950,196.035828,59.473381,133.979721,-4.836943,1161.273315,236.622314,192.099152,943.594543,277.864807,147.174316,924.609192,327.053436,-137.978821,1008.733887,-60.918907,66.789635,996.756653,-186.917862,-102.668121,1007.166382,153.488983,146.888824,1009.300476,197.983429
485,4.041667,-129.535568,1283.764771,-80.961456,-94.059837,1292.198608,173.319382,-64.390800,1480.641479,33.060440,213.461731,1290.151245,-4.431136,237.754410,1723.729004,58.364784,59.607796,1703.874512,123.378426,120.219330,1799.686279,32.147957,-41.261093,109.025200,-115.963928,-87.589256,1114.854370,-241.973480,50.031567,778.005554,-305.508850,-110.956329,63.825161,-35.280193,10.186309,526.641907,-153.422989,53.855251,309.857269,-99.007172,-107.950073,1375.250000,-175.877182,45.225117,1480.556274,-200.185135,148.275009,695.253967,-102.891945,124.818588,48.578060,-53.499630,83.057922,44.496899,-173.643951,171.760300,57.334705,-115.308418,-73.551201,1164.866211,-178.658447,113.324097,906.600281,-243.743149,32.324501,906.597595,-290.187012,-18.760002,106.181114,170.754303,10.772472,1106.135864,304.865540,183.354034,799.978638,311.279144,-86.903908,85.479095,120.430450,42.079983,509.532501,200.629089,83.201019,403.970093,122.681915,-50.599319,1376.361328,241.332047,95.632843,1471.978394,236.435791,146.118973,587.619812,123.497887,133.006042,39.870193,68.614540,119.029724,24.547915,210.211105,196.041397,59.475586,133.970963,-4.677420,1159.834473,235.681778,190.752289,942.435547,279.171509,145.526581,924.046387,328.320740,-138.112427,1008.788940,-60.634159,66.577431,996.772461,-186.761795,-102.686569,1007.214050,153.743393,146.914337,1009.247559,198.128967
486,4.050000,-129.644577,1283.827637,-80.666275,-94.008446,1292.187134,173.618454,-64.419273,1480.660400,33.393932,213.373749,1290.154907,-4.317464,237.740616,1723.752930,58.521515,59.648350,1703.873779,123.697639,120.175255,1799.704346,32.423031,-41.280308,109.021828,-115.966995,-86.904755,1114.524048,-241.749130,52.931095,778.422852,-304.740723,-110.959381,63.824863,-35.291653,10.042534,526.676514,-153.296021,53.782921,309.879608,-98.987633,-108.055084,1375.261597,-175.578461,45.047173,1480.613892,-199.904434,148.123901,695.261475,-102.824646,124.814293,48.590302,-53.497417,83.055183,44.495926,-173.643967,171.758499,57.347733,-115.307785,-73.170067,1164.616699,-178.427231,115.365685,907.482544,-243.095749,34.403721,906.917175,-289.598053,-18.765003,106.186584,170.649536,10.574832,1106.251221,304.795349,180.824646,799.086304,313.221069,-86.921036,85.464920,120.372047,42.047565,509.500671,200.579132,83.197411,403.951202,122.620361,-50.476276,1376.360596,241.622437,95.768822,1471.949219,236.685349,146.097427,587.605408,123.514183,133.016418,39.851902,68.605804,119.039314,24.565907,210.176041,196.047165,59.478580,133.962509,-4.546621,1158.595215,234.882507,189.419876,941.333740,280.460419,143.915985,923.522522,329.568207,-138.234985,1008.843323,-60.382736,66.394455,996.786926,-186.615341,-102.719147,1007.260803,153.973236,146.922562,1009.200073,198.270447
487,4.058333,-129.744217,1283.882568,-80.391090,-93.981171,1292.181641,173.887054,-64.453102,1480.674805,33.703125,213.290451,1290.156738,-4.202797,237.718155,1723.780518,58.667427,59.680916,1703.872314,124.011734,120.118507,1799.721191,32.685215,-41.300201,109.017990,-115.968765,-86.243744,1114.211426,-241.574295,55.783417,778.847900,-303.934906,-110.964676,63.821404,-35.300518,9.897729,526.709595,-153.171219,53.705086,309.900787,-98.967171,-108.156815,1375.275024,-175.292038,44.885647,1480.670898,-199.635696,147.973816,695.263245,-102.754654,124.809357,48.602352,-53.494167,83.052597,44.496151,-173.643311,171.756775,57.362019,-115.305771,-72.836960,1164.400024,-178.235535,117.346352,908.369446,-242.416656,36.440609,907.238037,-288.997894,-18.769749,106.189964,170.549667,10.370037,1106.330811,304.743835,178.371353,798.255493,315.117615,-86.931305,85.458054,120.306015,42.009418,509.470215,200.530563,83.187607,403.928833,122.558197,-50.375729,1376.350708,241.885178,95.878387,1471.913696,236.925659,146.067123,587.593445,123.541321,133.026199,39.835384,68.597374,119.051758,24.576237,210.136185,196.053040,59.482742,133.954544,-4.450213,1157.613281,234.266235,188.107101,940.292969,281.719208,142.351059,923.038452,330.794067,-138.343445,1008.888000,-60.165379,66.241653,996.800964,-186.477570,-102.765823,1007.305481,154.182465,146.913788,1009.158386,198.408539
488,4.066667,-129.831848,1283.926636,-80.133408,-93.979141,1292.186890,174.126266,-64.490181,1480.686279,33.989037,213.210907,1290.155640,-4.086540,237.686707,1723.810059,58.805355,59.707600,1703.867188,124.315102,120.050117,1799.735840,32.935627,-41.320606,109.014084,-115.971016,-85.610016,1113.921997,-241.450928,58.574856,779.274963,-303.096283,-110.972496,63.815071,-35.307613,9.751388,526.740601,-153.053436,53.621407,309.920135,-98.947327,-108.253395,1375.287354,-175.023224,44.738979,1480.725952,-199.376740,147.823349,695.258057,-102.683464,124.803505,48.613869,-53.490074,83.050247,44.497040,-173.642029,171.753326,57.375332,-115.303047,-72.532639,1164.192993,-178.086182,119.257751,909.255127,-241.712326,38.424500,907.553101,-288.388947,-18.774874,106.191628,170.456543,10.152048,1106.445679,304.756226,176.010086,797.487610,316.964783,-86.933823,85.456337,120.234177,41.965527,509.441803,200.487320,83.171059,403.904480,122.498901,-50.295635,1376.328247,242.124191,95.966522,1471.872681,237.155075,146.029327,587.583374,123.580124,133.034836,39.820755,68.589806,119.067795,24.575851,210.090149,196.058228,59.487206,133.947769,-4.392634,1156.922119,233.856644,186.818405,939.314697,282.940918,140.836670,922.591675,331.996155,-138.436737,1008.919250,-59.979076,66.115891,996.813782,-186.347076,-102.823952,1007.343262,154.369781,146.887787,1009.121277,198.543610
489,4.075000,-129.908722,1283.961792,-79.896072,-93.998055,1292.200684,174.338882,-64.529579,1480.694946,34.254051,213.133820,1290.150757,-3.967858,237.647552,1723.839478,58.937943,59.727821,1703.856689,124.605255,119.970551,1799.746582,33.177883,-41.341911,109.009735,-115.975334,-85.003448,1113.649902,-241.376999,61.291229,779.695557,-302.232880,-110.982277,63.806190,-35.314339,9.601943,526.768555,-152.944839,53.531719,309.937683,-98.929878,-108.340851,1375.291748,-174.783188,44.607265,1480.777710,-199.126541,147.672638,695.245300,-102.612923,124.796089,48.624729,-53.485233,83.048210,44.497746,-173.640594,171.748077,57.387825,-115.300041,-72.241508,1163.979004,-177.979584,121.097000,910.136719,-240.985550,40.346336,907.857422,-287.774597,-18.780525,106.191734,170.371307,9.921296,1106.578247,304.822601,173.752579,796.782166,318.764160,-86.929161,85.459084,120.158989,41.914013,509.414551,200.452301,83.150238,403.882416,122.446465,-50.235287,1376.295288,242.342651,96.036644,1471.827026,237.374939,145.985199,587.574280,123.630424,133.042267,39.807785,68.583542,119.087021,24.561800,210.036804,196.061951,59.491405,133.942657,-4.376428,1156.534180,233.661972,185.556351,938.398987,284.122711,139.376999,922.183105,333.171204,-138.518051,1008.940125,-59.819424,66.014214,996.824951,-186.222748,-102.887878,1007.364502,154.528976,146.844467,1009.087891,198.676224
490,4.083333,-129.976212,1283.992920,-79.688019,-94.030800,1292.213501,174.528076,-64.571404,1480.698730,34.502914,213.057678,1290.141479,-3.845569,237.602036,1723.867188,59.067455,59.739643,1703.841309,124.883179,119.879784,1799.752808,33.415714,-41.364998,109.003876,-115.982330,-84.423820,1113.381714,-241.345093,63.921787,780.103149,-301.354309,-110.993111,63.795605,-35.321823,9.447700,526.791016,-152.844467,53.436565,309.953430,-98.916534,-108.417824,1375.284912,-174.575333,44.489647,1480.825317,-198.884155,147.524948,695.225830,-102.545502,124.786369,48.634987,-53.480068,83.046043,44.497749,-173.639526,171.741913,57.400970,-115.297089,-71.952187,1163.748169,-177.915436,122.859970,911.006287,-240.237869,42.202671,908.153748,-287.160858,-18.786726,106.190407,170.294769,9.681897,1106.711304,304.925903,171.604279,796.135132,320.514557,-86.920563,85.467545,120.082336,41.852753,509.388855,200.427994,83.126465,403.864563,122.403389,-50.195683,1376.256592,242.540939,96.090622,1471.776611,237.587967,145.935486,587.565918,123.691505,133.048630,39.796482,68.578896,119.102356,24.532820,209.975586,196.064560,59.495857,133.938995,-4.401944,1156.446289,233.677338,184.323944,937.547058,285.261169,137.976562,921.814087,334.315002,-138.591446,1008.957642,-59.684669,65.934250,996.834778,-186.103394,-102.956146,1007.367859,154.659027,146.783493,1009.056335,198.806961
491,4.091667,-130.035141,1284.021240,-79.511963,-94.069984,1292.215942,174.696732,-64.615837,1480.696411,34.740669,212.982422,1290.128052,-3.718924,237.551498,1723.891846,59.195915,59.743423,1703.820190,125.150993,119.780548,1799.753662,33.650761,-41.390182,108.995949,-115.992386,-83.873604,1113.114136,-241.350266,66.457512,780.492432,-300.467987,-111.004662,63.784554,-35.330212,9.287889,526.803955,-152.749725,53.336628,309.966919,-98.908318,-108.485672,1375.265259,-174.396439,44.385380,1480.867310,-198.648880,147.385681,695.202454,-102.483688,124.773254,48.644482,-53.475021,83.043190,44.496838,-173.639191,171.734802,57.414593,-115.294632,-71.657753,1163.496338,-177.893356,124.537682,911.850647,-239.472656,43.989033,908.442200,-286.553955,-18.793629,106.187691,170.226639,9.432019,1106.840576,305.057220,169.562149,795.542297,322.208313,-86.911011,85.480263,120.003281,41.780510,509.365723,200.415817,83.099266,403.850464,122.369781,-50.176922,1376.214233,242.721619,96.129768,1471.721069,237.797272,145.880249,587.557739,123.762276,133.054016,39.787170,68.575447,119.097336,24.492340,209.910294,196.066376,59.501133,133.936508,-4.468213,1156.643677,233.888290,183.123657,936.756958,286.352814,136.636292,921.482056,335.423035,-138.656876,1008.978516,-59.573711,65.873444,996.843384,-185.988083,-103.031158,1007.364868,154.764465,146.706421,1009.024841,198.936310
492,4.100000,-130.086044,1284.046265,-79.363739,-94.112976,1292.205322,174.848251,-64.662979,1480.687866,34.969860,212.909485,1290.111694,-3.587336,237.497635,1723.913452,59.323677,59.740879,1703.793579,125.412048,119.679947,1799.751099,33.881802,-41.417152,108.986465,-116.006317,-83.349426,1112.846802,-241.390427,68.890221,780.863953,-299.583435,-111.016891,63.773453,-35.339333,9.126166,526.807983,-152.661636,53.233025,309.978210,-98.904861,-108.542953,1375.236694,-174.243881,44.295315,1480.902588,-198.419800,147.258377,695.178223,-102.427711,124.757607,48.654079,-53.470531,83.039558,44.495304,-173.639877,171.726593,57.428181,-115.292770,-71.355766,1163.224609,-177.911957,126.124352,912.659729,-238.693573,45.697990,908.718628,-285.957123,-18.801710,106.183273,170.165237,9.161976,1106.972778,305.214111,167.619720,795.002563,323.841644,-86.901901,85.493660,119.920517,41.696968,509.344879,200.416031,83.068031,403.839722,122.344292,-50.178822,1376.168335,242.889893,96.153183,1471.661133,238.004639,145.819565,587.549622,123.840401,133.058441,39.779690,68.572662,119.068481,24.451471,209.850266,196.067093,59.507004,133.934952,-4.572894,1157.106812,234.276337,181.956909,936.025269,287.395691,135.354034,921.185120,336.493256,-138.712524,1009.004578,-59.483047,65.828995,996.851135,-185.875610,-103.112160,1007.365967,154.851395,146.619110,1008.994202,199.064896
493,4.108333,-130.130295,1284.068237,-79.239143,-94.161194,1292.183594,174.986176,-64.713982,1480.677490,35.186798,212.839157,1290.093506,-3.449471,237.442535,1723.932129,59.449310,59.735477,1703.764526,125.668587,119.584320,1799.746582,34.107834,-41.445454,108.976089,-116.024048,-82.843430,1112.577759,-241.463440,71.213776,781.222717,-298.709290,-111.029373,63.762985,-35.350281,8.969601,526.809631,-152.584885,53.127438,309.987946,-98.904907,-108.585228,1375.211426,-174.115646,44.219570,1480.932495,-198.195526,147.145203,695.155273,-102.375549,124.742844,48.665688,-53.467556,83.035461,44.493938,-173.641525,171.717255,57.441471,-115.291687,-71.047173,1162.937744,-177.969086,127.619682,913.428589,-237.904724,47.326450,908.983826,-285.374603,-18.811403,106.176201,170.108826,8.870372,1107.104248,305.390106,165.774399,794.518250,325.414215,-86.895294,85.506721,119.834496,41.602642,509.325134,200.427612,83.031479,403.831512,122.324600,-50.201130,1376.121338,243.048615,96.158104,1471.598633,238.210098,145.753525,587.541443,123.922112,133.062012,39.773304,68.570580,119.035233,24.421219,209.801941,196.066925,59.513504,133.934006,-4.712775,1157.818359,234.824448,180.825714,935.350342,288.391815,134.130905,920.925964,337.527588,-138.759140,1009.034607,-59.408764,65.797920,996.857117,-185.765411,-103.197342,1007.372864,154.924820,146.527435,1008.965515,199.193054
494,4.116667,-130.169296,1284.087402,-79.134460,-94.216988,1292.152954,175.113586,-64.771049,1480.674683,35.386250,212.770370,1290.073364,-3.303865,237.387207,1723.947754,59.571724,59.731987,1703.735962,125.917091,119.495415,1799.741699,34.326973,-41.474110,108.964859,-116.044769,-82.351395,1112.311157,-241.566391,73.418221,781.569031,-297.850952,-111.041321,63.755424,-35.364693,8.823643,526.812561,-152.521942,53.021397,309.996216,-98.906456,-108.611137,1375.195312,-174.009888,44.157532,1480.959351,-197.976685,147.046646,695.135620,-102.324699,124.728981,48.678654,-53.465694,83.031128,44.492836,-173.643784,171.706818,57.453903,-115.291771,-70.734421,1162.644531,-178.061539,129.020142,914.153748,-237.112823,48.871307,909.234741,-284.809509,-18.823671,106.166542,170.056839,8.565291,1107.221802,305.576904,164.025909,794.087769,326.917114,-86.894081,85.519539,119.745201,41.498699,509.305237,200.446579,82.988258,403.824646,122.308350,-50.242382,1376.075562,243.197449,96.142426,1471.535278,238.414459,145.680679,587.531982,124.003227,133.064987,39.767902,68.569107,119.010002,24.404032,209.764740,196.066360,59.521000,133.933243,-4.885808,1158.771240,235.521545,179.733887,934.731873,289.345520,132.966309,920.707153,338.528473,-138.798706,1009.066223,-59.348339,65.776741,996.859680,-185.657974,-103.286255,1007.383850,154.987839,146.433228,1008.937500,199.321426
495,4.125000,-130.204285,1284.103516,-79.046356,-94.281593,1292.114502,175.233719,-64.835106,1480.683960,35.569149,212.702560,1290.052490,-3.150062,237.330978,1723.959229,59.690674,59.731129,1703.706299,126.151321,119.412994,1799.737183,34.535236,-41.501743,108.952820,-116.068115,-81.874695,1112.060059,-241.694763,75.489952,781.895996,-297.011749,-111.052681,63.751213,-35.382214,8.692243,526.816528,-152.472870,52.917488,310.002899,-98.907410,-108.622604,1375.187378,-173.924438,44.106964,1480.984985,-197.766266,146.961121,695.120483,-102.272964,124.713852,48.691017,-53.463703,83.026947,44.491547,-173.646240,171.695908,57.465004,-115.292816,-70.421257,1162.355957,-178.185944,130.322083,914.830627,-236.324753,50.328281,909.464966,-284.264923,-18.839607,106.154999,170.008957,8.247846,1107.320679,305.770538,162.366730,793.703552,328.339264,-86.901352,85.530937,119.650047,41.386780,509.283905,200.467987,82.937782,403.818329,122.293610,-50.301811,1376.032837,243.336182,96.107246,1471.473633,238.617874,145.599518,587.520874,124.080162,133.067841,39.763626,68.567902,118.991661,24.396469,209.736359,196.065460,59.529060,133.932419,-5.091262,1159.976074,236.367813,178.684265,934.168762,290.262360,131.854095,920.524658,339.493011,-138.832260,1009.098145,-59.299484,65.763725,996.858948,-185.554062,-103.378181,1007.396912,155.043152,146.335785,1008.907654,199.450699
496,4.133333,-130.236603,1284.116699,-78.971977,-94.354561,1292.068481,175.346832,-64.905640,1480.701660,35.737686,212.634750,1290.032715,-2.988746,237.273376,1723.965942,59.806355,59.731956,1703.675415,126.370415,119.336540,1799.732788,34.730621,-41.527660,108.939995,-116.093498,-81.414528,1111.837280,-241.844086,77.417168,782.194214,-296.198975,-111.063957,63.748383,-35.400784,8.577981,526.822449,-152.436447,52.818668,310.008423,-98.906563,-108.621391,1375.187134,-173.856689,44.063267,1481.010498,-197.566299,146.886780,695.110352,-102.218468,124.698753,48.702744,-53.461952,83.023354,44.489838,-173.648544,171.685135,57.474541,-115.294205,-70.112320,1162.083496,-178.339310,131.524323,915.453308,-235.544907,51.696102,909.673950,-283.746338,-18.859360,106.141266,169.963852,7.913830,1107.413086,305.971527,160.787216,793.361450,329.678436,-86.915176,85.538986,119.551979,41.268444,509.260345,200.487366,82.879959,403.811646,122.278267,-50.379456,1375.995239,243.465057,96.056046,1471.416748,238.818024,145.510208,587.509338,124.150009,133.070923,39.759937,68.566444,118.977753,24.395247,209.714294,196.064240,59.537457,133.931503,-5.329288,1161.469238,237.380569,177.676773,933.657593,291.145294,130.788086,920.369690,340.413788,-138.860199,1009.130371,-59.260059,65.759026,996.856873,-185.455017,-103.472481,1007.411377,155.092697,146.235428,1008.874756,199.580765
